created_at,id,retweet_count,favorite_count
Wed Mar 23 00:37:48 +0000 2016,712438159032893441,1534,5222
Tue Mar 22 16:06:19 +0000 2016,712309440758808576,25,237
Tue Mar 22 02:03:52 +0000 2016,712097430750289920,1013,3710
Tue Mar 22 01:45:15 +0000 2016,712092745624633345,866,2888
Tue Mar 22 01:16:55 +0000 2016,712085617388212225,475,3211
Mon Mar 21 23:55:01 +0000 2016,712065007010385924,609,2222
Mon Mar 21 19:31:59 +0000 2016,711998809858043904,125,0
Mon Mar 21 17:30:03 +0000 2016,711968124745228288,2254,7905
Mon Mar 21 02:38:34 +0000 2016,711743778164514816,968,2784
Mon Mar 21 01:54:29 +0000 2016,711732680602345472,4019,8668
Sun Mar 20 23:23:54 +0000 2016,711694788429553666,17965,32287
Sun Mar 20 20:36:28 +0000 2016,711652651650457602,896,3790
Sun Mar 20 01:28:47 +0000 2016,711363825979756544,1108,3578
Sat Mar 19 21:41:44 +0000 2016,711306686208872448,721,3242
Sat Mar 19 01:54:56 +0000 2016,711008018775851008,599,2948
Sat Mar 19 01:11:29 +0000 2016,710997087345876993,1361,4484
Fri Mar 18 15:05:29 +0000 2016,710844581445812225,672,2498
Fri Mar 18 14:19:56 +0000 2016,710833117892898816,520,2640
Fri Mar 18 02:46:49 +0000 2016,710658690886586372,547,2265
Thu Mar 17 23:33:12 +0000 2016,710609963652087808,2326,4718
Thu Mar 17 22:09:38 +0000 2016,710588934686908417,1823,4453
Thu Mar 17 02:48:31 +0000 2016,710296729921429505,720,2330
Thu Mar 17 01:55:02 +0000 2016,710283270106132480,512,2110
Thu Mar 17 01:11:26 +0000 2016,710272297844797440,1229,4449
Thu Mar 17 00:58:46 +0000 2016,710269109699739648,1093,2349
Wed Mar 16 17:18:07 +0000 2016,710153181850935296,875,2853
Wed Mar 16 16:29:35 +0000 2016,710140971284037632,861,2704
Wed Mar 16 14:54:24 +0000 2016,710117014656950272,1950,5379
Wed Mar 16 01:46:45 +0000 2016,709918798883774466,1069,3432
Wed Mar 16 00:37:03 +0000 2016,709901256215666688,99,651
Tue Mar 15 21:24:41 +0000 2016,709852847387627521,1179,3456
Tue Mar 15 02:25:31 +0000 2016,709566166965075968,1179,3485
Tue Mar 15 01:48:55 +0000 2016,709556954897764353,1050,3229
Mon Mar 14 23:19:03 +0000 2016,709519240576036864,233,1467
Mon Mar 14 18:42:20 +0000 2016,709449600415961088,560,2178
Mon Mar 14 16:02:49 +0000 2016,709409458133323776,669,2565
Mon Mar 14 03:50:21 +0000 2016,709225125749587968,563,2374
Mon Mar 14 02:39:42 +0000 2016,709207347839836162,5663,12294
Mon Mar 14 02:04:08 +0000 2016,709198395643068416,632,2395
Mon Mar 14 00:49:23 +0000 2016,709179584944730112,659,1964
Sun Mar 13 23:24:56 +0000 2016,709158332880297985,408,2004
Sun Mar 13 15:43:18 +0000 2016,709042156699303936,1598,4650
Sun Mar 13 03:13:29 +0000 2016,708853462201716736,649,1770
Sun Mar 13 02:43:08 +0000 2016,708845821941387268,879,2927
Sun Mar 13 01:57:25 +0000 2016,708834316713893888,492,1655
Sun Mar 13 00:24:26 +0000 2016,708810915978854401,6782,16182
Sat Mar 12 19:35:15 +0000 2016,708738143638450176,793,2702
Sat Mar 12 17:47:45 +0000 2016,708711088997666817,703,2492
Sat Mar 12 02:28:06 +0000 2016,708479650088034305,668,2502
Sat Mar 12 01:49:25 +0000 2016,708469915515297792,801,3048
Fri Mar 11 21:15:02 +0000 2016,708400866336894977,9859,15702
Fri Mar 11 18:18:36 +0000 2016,708356463048204288,1289,3517
Fri Mar 11 17:50:48 +0000 2016,708349470027751425,722,2304
Fri Mar 11 04:35:39 +0000 2016,708149363256774660,1526,4214
Fri Mar 11 03:22:23 +0000 2016,708130923141795840,837,3324
Fri Mar 11 02:36:57 +0000 2016,708119489313951744,963,2648
Fri Mar 11 01:56:49 +0000 2016,708109389455101952,542,1914
Thu Mar 10 20:26:26 +0000 2016,708026248782585858,1897,4321
Thu Mar 10 18:25:30 +0000 2016,707995814724026368,1106,3080
Thu Mar 10 17:35:20 +0000 2016,707983188426153984,2,49
Thu Mar 10 16:42:10 +0000 2016,707969809498152960,950,2651
Thu Mar 10 03:55:45 +0000 2016,707776935007539200,941,3228
Thu Mar 10 01:35:01 +0000 2016,707741517457260545,602,2447
Thu Mar 10 01:24:13 +0000 2016,707738799544082433,2415,4012
Wed Mar 09 22:24:31 +0000 2016,707693576495472641,967,3340
Wed Mar 09 18:10:30 +0000 2016,707629649552134146,856,2535
Wed Mar 09 16:56:11 +0000 2016,707610948723478529,6227,16684
Wed Mar 09 04:19:44 +0000 2016,707420581654872064,681,2230
Wed Mar 09 03:45:22 +0000 2016,707411934438625280,587,2264
Wed Mar 09 02:08:59 +0000 2016,707387676719185920,1261,3437
Wed Mar 09 01:26:57 +0000 2016,707377100785885184,1071,3220
Tue Mar 08 21:23:50 +0000 2016,707315916783140866,631,2430
Tue Mar 08 20:09:54 +0000 2016,707297311098011648,768,2724
Tue Mar 08 04:25:07 +0000 2016,707059547140169728,659,2550
Tue Mar 08 03:00:15 +0000 2016,707038192327901184,770,2150
Tue Mar 08 01:52:18 +0000 2016,707021089608753152,1330,4013
Tue Mar 08 01:25:10 +0000 2016,707014260413456384,587,2271
Mon Mar 07 18:09:06 +0000 2016,706904523814649856,7706,14335
Mon Mar 07 17:58:08 +0000 2016,706901761596989440,583,2018
Mon Mar 07 03:24:33 +0000 2016,706681918348251136,960,3251
Mon Mar 07 00:57:27 +0000 2016,706644897839910912,1070,2527
Sun Mar 06 21:31:22 +0000 2016,706593038911545345,621,2120
Sun Mar 06 17:52:42 +0000 2016,706538006853918722,1406,3419
Sun Mar 06 16:27:23 +0000 2016,706516534877929472,1019,3067
Sun Mar 06 05:11:12 +0000 2016,706346369204748288,906,3395
Sun Mar 06 02:46:44 +0000 2016,706310011488698368,7770,20954
Sun Mar 06 01:31:11 +0000 2016,706291001778950144,471,1668
Sat Mar 05 23:51:49 +0000 2016,706265994973601792,920,2687
Sat Mar 05 17:26:40 +0000 2016,706169069255446529,2165,3840
Sat Mar 05 17:16:20 +0000 2016,706166467411222528,1575,5075
Sat Mar 05 16:24:01 +0000 2016,706153300320784384,380,1458
Sat Mar 05 04:36:02 +0000 2016,705975130514706432,718,3054
Sat Mar 05 04:17:02 +0000 2016,705970349788291072,879,3120
Fri Mar 04 23:32:15 +0000 2016,705898680587526145,539,2320
Fri Mar 04 16:06:36 +0000 2016,705786532653883392,508,1902
Fri Mar 04 03:13:11 +0000 2016,705591895322394625,1129,3115
Thu Mar 03 19:32:29 +0000 2016,705475953783398401,891,2906
Thu Mar 03 17:19:38 +0000 2016,705442520700944385,1594,4355
Thu Mar 03 16:23:38 +0000 2016,705428427625635840,1650,3748
Thu Mar 03 03:51:44 +0000 2016,705239209544720384,738,2951
Thu Mar 03 02:49:06 +0000 2016,705223444686888960,784,2544
Wed Mar 02 18:48:16 +0000 2016,705102439679201280,508,2105
Wed Mar 02 16:23:36 +0000 2016,705066031337840642,611,2149
Wed Mar 02 03:30:25 +0000 2016,704871453724954624,1096,4217
Wed Mar 02 02:43:09 +0000 2016,704859558691414016,530,2218
Wed Mar 02 01:56:53 +0000 2016,704847917308362754,1496,4984
Wed Mar 02 00:05:17 +0000 2016,704819833553219584,967,2595
Tue Mar 01 20:11:59 +0000 2016,704761120771465216,2875,6534
Tue Mar 01 02:53:32 +0000 2016,704499785726889984,997,2865
Tue Mar 01 02:19:31 +0000 2016,704491224099647488,76,740
Tue Mar 01 01:36:14 +0000 2016,704480331685040129,1051,3333
Mon Feb 29 17:56:32 +0000 2016,704364645503647744,3485,7860
Mon Feb 29 16:47:42 +0000 2016,704347321748819968,345,1554
Mon Feb 29 02:40:23 +0000 2016,704134088924532736,449,1480
Mon Feb 29 01:17:46 +0000 2016,704113298707505153,564,1819
Sun Feb 28 21:25:30 +0000 2016,704054845121142784,898,2878
Sun Feb 28 02:50:28 +0000 2016,703774238772166656,452,1815
Sun Feb 28 02:29:55 +0000 2016,703769065844768768,1128,3221
Sat Feb 27 17:24:05 +0000 2016,703631701117943808,671,2533
Sat Feb 27 16:03:45 +0000 2016,703611486317502464,1500,3780
Sat Feb 27 03:42:44 +0000 2016,703425003149250560,1346,3744
Sat Feb 27 02:32:12 +0000 2016,703407252292673536,685,2398
Sat Feb 27 00:55:11 +0000 2016,703382836347330562,1123,3459
Fri Feb 26 23:10:06 +0000 2016,703356393781329922,380,1882
Fri Feb 26 17:20:56 +0000 2016,703268521220972544,540,1951
Fri Feb 26 04:48:02 +0000 2016,703079050210877440,3014,7270
Fri Feb 26 02:20:37 +0000 2016,703041949650034688,12244,25919
Thu Feb 25 19:04:13 +0000 2016,702932127499816960,711,2536
Thu Feb 25 16:53:11 +0000 2016,702899151802126337,446,1589
Thu Feb 25 02:42:00 +0000 2016,702684942141153280,1057,3175
Thu Feb 25 01:47:04 +0000 2016,702671118226825216,550,2164
Wed Feb 24 20:56:55 +0000 2016,702598099714314240,3370,12044
Wed Feb 24 17:04:07 +0000 2016,702539513671897089,944,2842
Wed Feb 24 03:21:41 +0000 2016,702332542343577600,1524,3130
Wed Feb 24 02:36:23 +0000 2016,702321140488925184,1026,3225
Tue Feb 23 23:39:59 +0000 2016,702276748847800320,755,2425
Tue Feb 23 19:44:20 +0000 2016,702217446468493312,1318,4694
Tue Feb 23 04:06:20 +0000 2016,701981390485725185,972,3395
Tue Feb 23 02:12:47 +0000 2016,701952816642965504,1006,3795
Mon Feb 22 21:59:57 +0000 2016,701889187134500865,1362,3481
Mon Feb 22 16:27:58 +0000 2016,701805642395348998,1644,3354
Mon Feb 22 02:57:08 +0000 2016,701601587219795968,442,2065
Mon Feb 22 00:53:31 +0000 2016,701570477911896070,910,2766
Sun Feb 21 23:13:01 +0000 2016,701545186879471618,599,2621
Sun Feb 21 01:19:47 +0000 2016,701214700881756160,5002,12016
Sat Feb 20 03:51:05 +0000 2016,700890391244103680,558,2189
Sat Feb 20 02:06:50 +0000 2016,700864154249383937,610,2554
Sat Feb 20 01:00:55 +0000 2016,700847567345688576,494,2415
Fri Feb 19 21:39:54 +0000 2016,700796979434098688,923,2398
Fri Feb 19 18:24:26 +0000 2016,700747788515020802,9119,22484
Fri Feb 19 03:11:35 +0000 2016,700518061187723268,785,2567
Fri Feb 19 02:20:14 +0000 2016,700505138482569216,556,2257
Thu Feb 18 23:28:52 +0000 2016,700462010979500032,1760,4060
Thu Feb 18 03:58:39 +0000 2016,700167517596164096,717,2594
Thu Feb 18 02:54:41 +0000 2016,700151421916807169,660,2206
Thu Feb 18 02:24:13 +0000 2016,700143752053182464,2665,7416
Wed Feb 17 21:02:13 +0000 2016,700062718104104960,679,2608
Wed Feb 17 18:49:22 +0000 2016,700029284593901568,576,2043
Wed Feb 17 17:01:14 +0000 2016,700002074055016451,1314,3265
Wed Feb 17 03:45:29 +0000 2016,699801817392291840,935,3012
Wed Feb 17 02:54:04 +0000 2016,699788877217865730,502,2198
Wed Feb 17 02:17:19 +0000 2016,699779630832685056,1212,2697
Wed Feb 17 02:02:25 +0000 2016,699775878809702401,595,1934
Tue Feb 16 20:28:06 +0000 2016,699691744225525762,4530,10123
Tue Feb 16 04:15:05 +0000 2016,699446877801091073,2568,5860
Tue Feb 16 03:25:58 +0000 2016,699434518667751424,505,2131
Tue Feb 16 02:42:52 +0000 2016,699423671849451520,320,1337
Tue Feb 16 02:04:04 +0000 2016,699413908797464576,618,2045
Mon Feb 15 23:13:03 +0000 2016,699370870310113280,431,1860
Mon Feb 15 20:04:36 +0000 2016,699323444782047232,850,3099
Mon Feb 15 04:31:20 +0000 2016,699088579889332224,622,2213
Mon Feb 15 03:55:41 +0000 2016,699079609774645248,644,2411
Mon Feb 15 03:27:04 +0000 2016,699072405256409088,1174,2926
Mon Feb 15 02:38:53 +0000 2016,699060279947165696,1768,3684
Mon Feb 15 01:05:02 +0000 2016,699036661657767936,1182,2566
Sun Feb 14 21:55:47 +0000 2016,698989035503689728,955,3297
Sun Feb 14 19:35:46 +0000 2016,698953797952008193,889,2637
Sun Feb 14 16:33:40 +0000 2016,698907974262222848,614,2501
Sun Feb 14 03:29:49 +0000 2016,698710712454139905,668,2424
Sun Feb 14 03:01:06 +0000 2016,698703483621523456,371,1425
Sat Feb 13 22:29:29 +0000 2016,698635131305795584,336,1276
Sat Feb 13 16:50:04 +0000 2016,698549713696649216,615,2283
Sat Feb 13 03:59:01 +0000 2016,698355670425473025,438,1816
Sat Feb 13 03:05:01 +0000 2016,698342080612007937,941,2230
Fri Feb 12 21:49:15 +0000 2016,698262614669991936,1967,4689
Fri Feb 12 17:22:12 +0000 2016,698195409219559425,5871,16517
Fri Feb 12 16:16:41 +0000 2016,698178924120031232,730,2770
Fri Feb 12 04:07:53 +0000 2016,697995514407682048,329,1495
Fri Feb 12 03:47:39 +0000 2016,697990423684476929,1269,3238
Fri Feb 12 00:39:39 +0000 2016,697943111201378304,663,2352
Thu Feb 11 20:34:41 +0000 2016,697881462549430272,1154,2972
Thu Feb 11 03:57:11 +0000 2016,697630435728322560,530,1713
Thu Feb 11 03:02:54 +0000 2016,697616773278015490,995,3102
Thu Feb 11 01:42:02 +0000 2016,697596423848730625,1240,2971
Thu Feb 11 00:18:49 +0000 2016,697575480820686848,493,2012
Wed Feb 10 20:23:19 +0000 2016,697516214579523584,1094,2015
Wed Feb 10 18:11:03 +0000 2016,697482927769255936,655,2380
Wed Feb 10 16:51:59 +0000 2016,697463031882764288,1374,3371
Wed Feb 10 04:06:43 +0000 2016,697270446429966336,1841,4622
Wed Feb 10 03:22:44 +0000 2016,697259378236399616,983,3247
Wed Feb 10 03:05:46 +0000 2016,697255105972801536,1144,2998
Wed Feb 10 02:14:42 +0000 2016,697242256848379904,656,2475
Tue Feb 09 03:35:31 +0000 2016,696900204696625153,1003,3119
Tue Feb 09 03:14:25 +0000 2016,696894894812565505,671,2308
Tue Feb 09 02:40:05 +0000 2016,696886256886657024,1765,4775
Tue Feb 09 02:07:12 +0000 2016,696877980375769088,702,2408
Mon Feb 08 17:58:03 +0000 2016,696754882863349760,355,1459
Mon Feb 08 17:17:22 +0000 2016,696744641916489729,919,2035
Mon Feb 08 15:14:57 +0000 2016,696713835009417216,637,2345
Mon Feb 08 02:18:30 +0000 2016,696518437233913856,1685,3845
Mon Feb 08 00:27:39 +0000 2016,696490539101908992,139,1197
Mon Feb 08 00:20:23 +0000 2016,696488710901260288,1002,2479
Sun Feb 07 18:51:43 +0000 2016,696405997980676096,1134,3154
Sat Feb 06 22:38:50 +0000 2016,696100768806522880,638,1897
Sat Feb 06 03:50:33 +0000 2016,695816827381944320,1144,2968
Sat Feb 06 02:22:53 +0000 2016,695794761660297217,755,3111
Sat Feb 06 00:35:13 +0000 2016,695767669421768709,728,1825
Fri Feb 05 15:27:17 +0000 2016,695629776980148225,2051,4498
Fri Feb 05 03:18:42 +0000 2016,695446424020918272,1781,4333
Fri Feb 05 00:51:51 +0000 2016,695409464418041856,3509,8546
Thu Feb 04 18:35:39 +0000 2016,695314793360662529,1423,3577
Thu Feb 04 04:03:57 +0000 2016,695095422348574720,601,2596
Thu Feb 04 02:40:08 +0000 2016,695074328191332352,1071,2802
Thu Feb 04 02:00:27 +0000 2016,695064344191721472,582,1577
Thu Feb 04 01:07:39 +0000 2016,695051054296211456,778,2626
Wed Feb 03 16:49:55 +0000 2016,694925794720792577,902,2651
Wed Feb 03 15:30:43 +0000 2016,694905863685980160,920,2708
Tue Feb 02 23:52:22 +0000 2016,694669722378485760,14094,35263
Tue Feb 02 03:08:26 +0000 2016,694356675654983680,282,1479
Tue Feb 02 02:53:12 +0000 2016,694352839993344000,604,2000
Tue Feb 02 02:10:14 +0000 2016,694342028726001664,478,1554
Tue Feb 02 01:21:07 +0000 2016,694329668942569472,494,1966
Mon Feb 01 17:11:59 +0000 2016,694206574471057408,2004,4106
Mon Feb 01 15:39:48 +0000 2016,694183373896572928,913,2916
Mon Feb 01 03:38:15 +0000 2016,694001791655137281,1008,3349
Mon Feb 01 03:04:14 +0000 2016,693993230313091072,395,1847
Sun Jan 31 23:42:03 +0000 2016,693942351086120961,361,1719
Sun Jan 31 04:11:58 +0000 2016,693647888581312512,574,2636
Sun Jan 31 03:57:23 +0000 2016,693644216740769793,122,1328
Sun Jan 31 03:49:30 +0000 2016,693642232151285760,405,2499
Sun Jan 31 03:00:47 +0000 2016,693629975228977152,779,2409
Sun Jan 31 02:31:43 +0000 2016,693622659251335168,368,1506
Sun Jan 31 00:25:18 +0000 2016,693590843962331137,1923,4967
Sat Jan 30 23:51:19 +0000 2016,693582294167244802,242,1615
Sat Jan 30 17:31:20 +0000 2016,693486665285931008,623,1744
Sat Jan 30 03:52:58 +0000 2016,693280720173801472,1215,3296
Sat Jan 30 02:58:42 +0000 2016,693267061318012928,801,2343
Sat Jan 30 02:41:58 +0000 2016,693262851218264065,489,2176
Sat Jan 30 00:38:37 +0000 2016,693231807727280129,724,2828
Fri Jan 29 19:36:08 +0000 2016,693155686491000832,3155,7767
Fri Jan 29 16:30:45 +0000 2016,693109034023534592,599,1684
Fri Jan 29 15:36:45 +0000 2016,693095443459342336,450,1825
Fri Jan 29 03:56:12 +0000 2016,692919143163629568,738,2637
Fri Jan 29 03:03:25 +0000 2016,692905862751522816,852,2386
Fri Jan 29 02:46:29 +0000 2016,692901601640583168,592,1731
Fri Jan 29 02:17:12 +0000 2016,692894228850999298,782,2225
Thu Jan 28 21:54:41 +0000 2016,692828166163931137,867,2816
Thu Jan 28 16:53:37 +0000 2016,692752401762250755,3572,6705
Thu Jan 28 04:44:32 +0000 2016,692568918515392513,1505,4290
Thu Jan 28 02:30:58 +0000 2016,692535307825213440,1336,3110
Thu Jan 28 02:12:04 +0000 2016,692530551048294401,405,1805
Wed Jan 27 19:05:49 +0000 2016,692423280028966913,224,1456
Wed Jan 27 18:42:06 +0000 2016,692417313023332352,3396,9227
Wed Jan 27 03:26:56 +0000 2016,692187005137076224,800,2496
Wed Jan 27 01:33:08 +0000 2016,692158366030913536,775,2117
Wed Jan 27 00:31:15 +0000 2016,692142790915014657,387,1624
Tue Jan 26 17:50:29 +0000 2016,692041934689402880,1244,3361
Tue Jan 26 16:12:33 +0000 2016,692017291282812928,939,2847
Tue Jan 26 03:09:55 +0000 2016,691820333922455552,1627,3900
Tue Jan 26 01:21:31 +0000 2016,691793053716221953,4149,8020
Mon Jan 25 22:58:05 +0000 2016,691756958957883396,977,2804
Mon Jan 25 17:35:00 +0000 2016,691675652215414786,499,1924
Mon Jan 25 04:49:38 +0000 2016,691483041324204033,556,2349
Mon Jan 25 03:16:56 +0000 2016,691459709405118465,1119,3991
Mon Jan 25 02:17:57 +0000 2016,691444869282295808,835,2606
Mon Jan 25 00:26:41 +0000 2016,691416866452082688,7501,19025
Sun Jan 24 18:09:23 +0000 2016,691321916024623104,651,2529
Sun Jan 24 03:14:07 +0000 2016,691096613310316544,866,2922
Sun Jan 24 02:48:07 +0000 2016,691090071332753408,328,1697
Sat Jan 23 20:07:44 +0000 2016,690989312272396288,2824,5817
Sat Jan 23 18:09:53 +0000 2016,690959652130045952,1224,3527
Sat Jan 23 16:47:25 +0000 2016,690938899477221376,1913,4021
Sat Jan 23 16:22:17 +0000 2016,690932576555528194,997,3230
Sat Jan 23 03:20:44 +0000 2016,690735892932222976,1244,3726
Sat Jan 23 02:53:03 +0000 2016,690728923253055490,508,2146
Sat Jan 23 00:21:03 +0000 2016,690690673629138944,806,2290
Fri Jan 22 21:39:24 +0000 2016,690649993829576704,272,1282
Fri Jan 22 18:49:36 +0000 2016,690607260360429569,18,291
Fri Jan 22 18:09:28 +0000 2016,690597161306841088,591,1924
Fri Jan 22 05:07:29 +0000 2016,690400367696297985,442,1859
Fri Jan 22 03:24:22 +0000 2016,690374419777196032,833,3207
Fri Jan 22 02:28:52 +0000 2016,690360449368465409,866,2634
Fri Jan 22 01:40:58 +0000 2016,690348396616552449,506,1487
Thu Jan 21 19:04:15 +0000 2016,690248561355657216,410,1650
Thu Jan 21 04:03:58 +0000 2016,690021994562220032,1010,2744
Thu Jan 21 03:38:27 +0000 2016,690015576308211712,719,2445
Thu Jan 21 02:56:40 +0000 2016,690005060500217858,1654,3613
Thu Jan 21 02:34:07 +0000 2016,689999384604450816,360,1396
Thu Jan 21 02:10:37 +0000 2016,689993469801164801,442,1436
Thu Jan 21 01:07:23 +0000 2016,689977555533848577,437,1350
Wed Jan 20 20:21:00 +0000 2016,689905486972461056,689,2408
Wed Jan 20 18:30:32 +0000 2016,689877686181715968,1143,2990
Wed Jan 20 15:44:48 +0000 2016,689835978131935233,736,2134
Wed Jan 20 04:13:20 +0000 2016,689661964914655233,910,3176
Wed Jan 20 04:03:02 +0000 2016,689659372465688576,3784,10227
Wed Jan 20 01:41:08 +0000 2016,689623661272240129,630,2199
Wed Jan 20 00:03:21 +0000 2016,689599056876867584,5405,11479
Tue Jan 19 21:18:22 +0000 2016,689557536375177216,449,2014
Tue Jan 19 18:39:13 +0000 2016,689517482558820352,1401,3351
Tue Jan 19 03:32:10 +0000 2016,689289219123089408,922,2225
Tue Jan 19 03:10:43 +0000 2016,689283819090870273,1084,3220
Tue Jan 19 02:59:01 +0000 2016,689280876073582592,694,1953
Tue Jan 19 02:36:42 +0000 2016,689275259254616065,242,1126
Tue Jan 19 01:18:43 +0000 2016,689255633275777024,1066,2519
Mon Jan 18 18:36:07 +0000 2016,689154315265683456,982,3029
Mon Jan 18 17:52:38 +0000 2016,689143371370250240,499,1992
Mon Jan 18 02:49:58 +0000 2016,688916208532455424,851,2670
Mon Jan 18 02:21:04 +0000 2016,688908934925697024,750,2083
Mon Jan 18 01:38:15 +0000 2016,688898160958271489,766,2061
Mon Jan 18 01:22:00 +0000 2016,688894073864884227,673,2205
Sun Jan 17 21:01:41 +0000 2016,688828561667567616,366,1358
Sun Jan 17 19:27:24 +0000 2016,688804835492233216,191,950
Sun Jan 17 18:27:32 +0000 2016,688789766343622656,653,2185
Sun Jan 17 02:23:42 +0000 2016,688547210804498433,684,2555
Sun Jan 17 00:32:18 +0000 2016,688519176466644993,714,2283
Sat Jan 16 15:40:14 +0000 2016,688385280030670848,4402,9142
Sat Jan 16 04:11:31 +0000 2016,688211956440801280,815,2207
Sat Jan 16 02:02:19 +0000 2016,688179443353796608,576,2108
Fri Jan 15 21:52:49 +0000 2016,688116655151435777,759,2783
Fri Jan 15 18:24:18 +0000 2016,688064179421470721,355,1705
Fri Jan 15 03:39:15 +0000 2016,687841446767013888,2457,5378
Fri Jan 15 02:41:12 +0000 2016,687826841265172480,1103,2708
Fri Jan 15 02:08:05 +0000 2016,687818504314159109,931,2443
Fri Jan 15 01:25:33 +0000 2016,687807801670897665,706,2363
Thu Jan 14 20:24:55 +0000 2016,687732144991551489,653,1727
Thu Jan 14 18:33:48 +0000 2016,687704180304273409,827,2393
Thu Jan 14 15:57:26 +0000 2016,687664829264453632,503,1908
Thu Jan 14 04:41:12 +0000 2016,687494652870668288,567,1865
Thu Jan 14 03:45:57 +0000 2016,687480748861947905,234,1573
Thu Jan 14 03:28:06 +0000 2016,687476254459715584,523,1952
Thu Jan 14 02:25:31 +0000 2016,687460506001633280,539,2029
Wed Jan 13 22:22:41 +0000 2016,687399393394311168,606,1861
Wed Jan 13 16:56:30 +0000 2016,687317306314240000,9004,19860
Wed Jan 13 16:36:55 +0000 2016,687312378585812992,1865,4288
Wed Jan 13 04:23:58 +0000 2016,687127927494963200,2230,5350
Wed Jan 13 04:10:18 +0000 2016,687124485711986689,498,2143
Wed Jan 13 03:12:26 +0000 2016,687109925361856513,2413,5706
Wed Jan 13 02:43:46 +0000 2016,687102708889812993,964,2312
Wed Jan 13 02:17:20 +0000 2016,687096057537363968,595,2202
Tue Jan 12 16:25:26 +0000 2016,686947101016735744,3143,8509
Tue Jan 12 04:01:58 +0000 2016,686760001961103360,1357,3470
Tue Jan 12 03:20:05 +0000 2016,686749460672679938,1429,3420
Tue Jan 12 02:06:41 +0000 2016,686730991906516992,1177,4071
Mon Jan 11 22:56:10 +0000 2016,686683045143953408,785,2779
Mon Jan 11 18:39:05 +0000 2016,686618349602762752,1341,3651
Mon Jan 11 17:50:18 +0000 2016,686606069955735556,535,1859
Mon Jan 11 03:47:50 +0000 2016,686394059078897668,682,1714
Mon Jan 11 03:17:53 +0000 2016,686386521809772549,863,3207
Mon Jan 11 02:40:19 +0000 2016,686377065986265092,555,2164
Mon Jan 11 01:25:58 +0000 2016,686358356425093120,656,2148
Sun Jan 10 20:41:33 +0000 2016,686286779679375361,1634,3940
Sun Jan 10 05:01:51 +0000 2016,686050296934563840,715,2181
Sun Jan 10 04:04:10 +0000 2016,686035780142297088,115,1136
Sun Jan 10 03:57:12 +0000 2016,686034024800862208,1125,3038
Sun Jan 10 02:13:27 +0000 2016,686007916130873345,401,2446
Sun Jan 10 01:54:44 +0000 2016,686003207160610816,613,1801
Sat Jan 09 23:55:38 +0000 2016,685973236358713344,514,2070
Sat Jan 09 21:58:42 +0000 2016,685943807276412928,579,1602
Sat Jan 09 19:31:20 +0000 2016,685906723014619143,2820,7394
Sat Jan 09 04:34:45 +0000 2016,685681090388975616,119,2002
Sat Jan 09 03:40:16 +0000 2016,685667379192414208,553,2328
Sat Jan 09 03:24:40 +0000 2016,685663452032069632,1427,3180
Sat Jan 09 01:59:19 +0000 2016,685641971164143616,762,2892
Fri Jan 08 19:45:39 +0000 2016,685547936038666240,15325,32417
Fri Jan 08 18:43:29 +0000 2016,685532292383666176,1138,2995
Fri Jan 08 05:00:14 +0000 2016,685325112850124800,3889,9312
Fri Jan 08 04:46:13 +0000 2016,685321586178670592,625,2609
Fri Jan 08 04:21:00 +0000 2016,685315239903100929,1022,3256
Fri Jan 08 03:50:03 +0000 2016,685307451701334016,432,2039
Fri Jan 08 01:16:17 +0000 2016,685268753634967552,1178,3045
Thu Jan 07 20:39:06 +0000 2016,685198997565345792,656,2305
Thu Jan 07 18:41:01 +0000 2016,685169283572338688,1403,4052
Thu Jan 07 05:28:35 +0000 2016,684969860808454144,361,2354
Thu Jan 07 04:48:36 +0000 2016,684959798585110529,3066,6724
Thu Jan 07 03:30:07 +0000 2016,684940049151070208,1027,3162
Thu Jan 07 02:38:10 +0000 2016,684926975086034944,455,3429
Thu Jan 07 01:49:14 +0000 2016,684914660081053696,1428,3463
Thu Jan 07 00:59:40 +0000 2016,684902183876321280,519,1837
Wed Jan 06 23:33:58 +0000 2016,684880619965411328,797,2054
Wed Jan 06 20:16:44 +0000 2016,684830982659280897,21283,34494
Wed Jan 06 18:14:31 +0000 2016,684800227459624960,986,2692
Wed Jan 06 04:38:35 +0000 2016,684594889858887680,3442,8778
Wed Jan 06 04:11:43 +0000 2016,684588130326986752,1381,4060
Wed Jan 06 02:49:55 +0000 2016,684567543613382656,1189,2966
Wed Jan 06 00:54:18 +0000 2016,684538444857667585,932,2611
Tue Jan 05 21:06:19 +0000 2016,684481074559381504,1150,3826
Tue Jan 05 19:42:51 +0000 2016,684460069371654144,552,1937
Tue Jan 05 05:14:53 +0000 2016,684241637099323392,3208,8000
Tue Jan 05 04:11:44 +0000 2016,684225744407494656,203,1205
Tue Jan 05 04:00:18 +0000 2016,684222868335505415,1338,3756
Tue Jan 05 02:30:55 +0000 2016,684200372118904832,1019,2118
Tue Jan 05 02:09:54 +0000 2016,684195085588783105,499,1872
Tue Jan 05 01:44:52 +0000 2016,684188786104872960,1148,3438
Tue Jan 05 01:00:50 +0000 2016,684177701129875456,655,1991
Mon Jan 04 23:02:22 +0000 2016,684147889187209216,1491,2944
Mon Jan 04 21:23:02 +0000 2016,684122891630342144,461,1976
